plot,frequency,height,landuse,value,landscape,Time,species,transmission,ambient.noise,excess_attenuation,extinction,extinction_species,area_ha,tree_density,basal_area_m2_ha,tree_height_m,crown_base_height_m,understory_density,understory_height_m,pred_species,rel_pred_species
BF1,4.4,5,Forest,extrapolated,Bukit 12,sunset,NA,-6.93435249,68.70744683,NA,1.629720962,NA,0.00818814,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,4.8,0.1,Forest,extrapolated,Bukit 12,sunrise,NA,-10.85467765,43.38294659,NA,3.399060967,NA,0.290459665,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,4.8,0.1,Forest,extrapolated,Bukit 12,sunset,NA,-10.85467765,71.09962784,NA,0.823239617,NA,0.001633186,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,4.8,2,Forest,extrapolated,Bukit 12,sunrise,NA,-7.794875805,43.38294659,NA,4.738965134,NA,4.336548246,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,4.8,2,Forest,extrapolated,Bukit 12,sunset,NA,-7.794875805,71.09962784,NA,1.146569059,NA,0.003122784,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,4.8,5,Forest,extrapolated,Bukit 12,sunrise,NA,-6.963525325,43.38294659,NA,5.258809504,NA,11.61840781,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,4.8,5,Forest,extrapolated,Bukit 12,sunset,NA,-6.963525325,71.09962784,NA,1.278185849,NA,0.004049328,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,5.2,0.1,Forest,extrapolated,Bukit 12,sunrise,NA,-11.02603818,42.53879781,NA,3.436932111,NA,0.318369316,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,5.2,0.1,Forest,extrapolated,Bukit 12,sunset,NA,-11.02603818,68.43272225,NA,1.05598728,NA,0.00260871,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,5.2,2,Forest,extrapolated,Bukit 12,sunrise,NA,-7.699578122,42.53879781,NA,4.926659939,NA,6.471558862,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,5.2,2,Forest,extrapolated,Bukit 12,sunset,NA,-7.699578122,68.43272225,NA,1.512065798,NA,0.006518039,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,5.2,5,Forest,extrapolated,Bukit 12,sunrise,NA,-6.992698159,42.53879781,NA,5.359598344,NA,14.25464722,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,5.2,5,Forest,extrapolated,Bukit 12,sunset,NA,-6.992698159,68.43272225,NA,1.654563496,NA,0.00859866,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,5.6,0.1,Forest,extrapolated,Bukit 12,sunrise,NA,-11.1973987,53.54489731,NA,2.39370836,NA,0.038945037,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,5.6,0.1,Forest,extrapolated,Bukit 12,sunset,NA,-11.1973987,66.56563779,NA,1.211374973,NA,0.003573491,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,5.6,2,Forest,extrapolated,Bukit 12,sunrise,NA,-7.60428044,53.54489731,NA,3.526148386,NA,0.384085126,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,5.6,2,Forest,extrapolated,Bukit 12,sunset,NA,-7.60428044,66.56563779,NA,1.783223757,NA,0.011289682,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,5.6,5,Forest,extrapolated,Bukit 12,sunrise,NA,-7.021870994,53.54489731,NA,3.775204773,NA,0.603339212,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,5.6,5,Forest,extrapolated,Bukit 12,sunset,NA,-7.021870994,66.56563779,NA,1.915863595,NA,0.014533461,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,6.1,0.1,Forest,extrapolated,Bukit 12,sunrise,NA,-11.41159937,45.91162314,NA,3.050393666,NA,0.150389518,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,6.1,0.1,Forest,extrapolated,Bukit 12,sunset,NA,-11.41159937,74.21737209,NA,0.512145515,NA,0.000876896,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,6.1,2,Forest,extrapolated,Bukit 12,sunrise,NA,-7.485158336,45.91162314,NA,4.655538509,NA,3.929136632,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,6.1,2,Forest,extrapolated,Bukit 12,sunset,NA,-7.485158336,74.21737209,NA,0.779919177,NA,0.001500943,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,6.1,5,Forest,extrapolated,Bukit 12,sunrise,NA,-7.058337037,45.91162314,NA,4.864035354,NA,5.523023124,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,6.1,5,Forest,extrapolated,Bukit 12,sunset,NA,-7.058337037,74.21737209,NA,0.821690724,NA,0.001627325,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,6.6,0.1,Forest,extrapolated,Bukit 12,sunrise,NA,-11.62580003,49.83155122,NA,2.662313998,NA,0.069229707,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,6.6,0.1,Forest,extrapolated,Bukit 12,sunset,NA,-11.62580003,76.41936526,NA,0.3120151,NA,0.000586993,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,6.6,2,Forest,extrapolated,Bukit 12,sunrise,NA,-7.366036233,49.83155122,NA,4.208912758,NA,1.622084808,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,6.6,2,Forest,extrapolated,Bukit 12,sunset,NA,-7.366036233,76.41936526,NA,0.49165384,NA,0.000841672,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,6.6,5,Forest,extrapolated,Bukit 12,sunrise,NA,-7.09480308,49.83155122,NA,4.307956557,NA,1.860102252,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,6.6,5,Forest,extrapolated,Bukit 12,sunset,NA,-7.09480308,76.41936526,NA,0.507353044,NA,0.000867559,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,7.1,0.1,Forest,extrapolated,Bukit 12,sunrise,NA,-11.84000069,47.14681448,NA,2.869889243,NA,0.107912085,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,7.1,0.1,Forest,extrapolated,Bukit 12,sunset,NA,-11.84000069,72.34170214,NA,0.659177216,NA,0.00118124,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,7.1,2,Forest,extrapolated,Bukit 12,sunrise,NA,-7.24691413,47.14681448,NA,4.706455097,NA,4.662142716,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,7.1,2,Forest,extrapolated,Bukit 12,sunset,NA,-7.24691413,72.34170214,NA,1.076068852,NA,0.00273884,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,7.1,5,Forest,extrapolated,Bukit 12,sunrise,NA,-7.131269123,47.14681448,NA,4.712859706,NA,4.429173099,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,7.1,5,Forest,extrapolated,Bukit 12,sunset,NA,-7.131269123,72.34170214,NA,1.085556544,NA,0.002776979,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,7.6,0.1,Forest,extrapolated,Bukit 12,sunrise,NA,-12.05420135,41.31633337,NA,3.356302363,NA,0.301136343,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,7.6,0.1,Forest,extrapolated,Bukit 12,sunset,NA,-12.05420135,67.89036253,NA,1.031504448,NA,0.00251682,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,7.6,2,Forest,extrapolated,Bukit 12,sunrise,NA,-7.127792027,41.31633337,NA,5.720194413,NA,39.27379245,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,7.6,2,Forest,extrapolated,Bukit 12,sunset,NA,-7.127792027,67.89036253,NA,1.746636803,NA,0.010778648,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,7.6,5,Forest,extrapolated,Bukit 12,sunrise,NA,-7.167735166,41.31633337,NA,5.602106747,NA,28.98745625,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,7.6,5,Forest,extrapolated,Bukit 12,sunset,NA,-7.167735166,67.89036253,NA,1.722496454,NA,0.010140984,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,8,0.1,Forest,measured,Bukit 12,sunrise,NA,-12.22556188,41.32406301,21.48198999,3.330306394,NA,0.290506202,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,8,0.1,Forest,measured,Bukit 12,sunset,NA,-12.22556188,NA,21.48198999,NA,NA,NA,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,8,2,Forest,measured,Bukit 12,sunrise,NA,-7.032494344,41.32406301,-5.663229507,5.854937212,NA,53.57772844,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,8,2,Forest,measured,Bukit 12,sunset,NA,-7.032494344,NA,-5.663229507,NA,NA,NA,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,8,5,Forest,measured,Bukit 12,sunrise,NA,-7.196908001,41.32406301,-5.227830377,5.639545061,NA,32.7578273,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,8,5,Forest,measured,Bukit 12,sunset,NA,-7.196908001,NA,-5.227830377,NA,NA,NA,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,8.1,0.1,Forest,extrapolated,Bukit 12,sunrise,NA,-12.22907121,41.46022947,NA,3.305707147,NA,0.273581629,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,8.1,0.1,Forest,extrapolated,Bukit 12,sunset,NA,-12.22907121,68.96836787,NA,0.927265454,NA,0.002038596,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,8.1,2,Forest,extrapolated,Bukit 12,sunrise,NA,-7.055145716,41.46022947,NA,5.826379695,NA,50.83903403,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,8.1,2,Forest,extrapolated,Bukit 12,sunset,NA,-7.055145716,68.96836787,NA,1.616098976,NA,0.008319622,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,8.1,5,Forest,extrapolated,Bukit 12,sunrise,NA,-7.20285543,41.46022947,NA,5.585792332,NA,28.73953568,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,8.1,5,Forest,extrapolated,Bukit 12,sunset,NA,-7.20285543,68.96836787,NA,1.56505275,NA,0.007393435,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,8.6,0.1,Forest,extrapolated,Bukit 12,sunrise,NA,-12.24661789,42.2186305,NA,3.18456132,NA,0.204121898,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,8.6,0.1,Forest,extrapolated,Bukit 12,sunset,NA,-12.24661789,68.64532779,NA,0.94452097,NA,0.002100425,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,8.6,2,Forest,extrapolated,Bukit 12,sunrise,NA,-7.168402576,42.2186305,NA,5.67352572,NA,38.21372513,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,8.6,2,Forest,extrapolated,Bukit 12,sunset,NA,-7.168402576,68.64532779,NA,1.647227463,NA,0.008934219,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,8.6,5,Forest,extrapolated,Bukit 12,sunrise,NA,-7.232592576,42.2186305,NA,5.335857392,NA,15.56265476,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,8.6,5,Forest,extrapolated,Bukit 12,sunset,NA,-7.232592576,68.64532779,NA,1.586856815,NA,0.007618315,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,9.2,0.1,Forest,extrapolated,Bukit 12,sunrise,NA,-12.2676739,43.19654587,NA,3.051238024,NA,0.148774618,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,9.2,0.1,Forest,extrapolated,Bukit 12,sunset,NA,-12.2676739,64.99322491,NA,1.236790729,NA,0.003765612,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,9.2,2,Forest,extrapolated,Bukit 12,sunrise,NA,-7.304310808,43.19654587,NA,5.483616933,NA,26.64484568,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,9.2,2,Forest,extrapolated,Bukit 12,sunset,NA,-7.304310808,64.99322491,NA,2.165267487,NA,0.0264147,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,9.2,5,Forest,extrapolated,Bukit 12,sunrise,NA,-7.268277151,43.19654587,NA,5.089596755,NA,8.580605149,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,9.2,5,Forest,extrapolated,Bukit 12,sunset,NA,-7.268277151,64.99322491,NA,2.070823203,NA,0.01988528,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,9.8,0.1,Forest,extrapolated,Bukit 12,sunrise,NA,-12.28872991,44.43008808,NA,2.91429099,NA,0.109242741,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,9.8,0.1,Forest,extrapolated,Bukit 12,sunset,NA,-12.28872991,59.52415573,NA,1.674768132,NA,0.009019499,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,9.8,2,Forest,extrapolated,Bukit 12,sunrise,NA,-7.440219039,44.43008808,NA,5.257859889,NA,17.17189639,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,9.8,2,Forest,extrapolated,Bukit 12,sunset,NA,-7.440219039,59.52415573,NA,2.95425326,NA,0.139735836,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,9.8,5,Forest,extrapolated,Bukit 12,sunrise,NA,-7.303961726,44.43008808,NA,4.86995532,NA,5.335117442,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,9.8,5,Forest,extrapolated,Bukit 12,sunset,NA,-7.303961726,59.52415573,NA,2.803391819,NA,0.085535542,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,10,0.1,Forest,extrapolated,Bukit 12,sunrise,NA,-12.29574858,44.68507549,NA,2.885032951,NA,0.10222713,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,10,0.1,Forest,extrapolated,Bukit 12,sunset,NA,-12.29574858,60.15730111,NA,1.619169648,NA,0.008046785,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,10,2,Forest,extrapolated,Bukit 12,sunrise,NA,-7.485521783,44.68507549,NA,5.207657398,NA,15.61050484,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,10,2,Forest,extrapolated,Bukit 12,sunset,NA,-7.485521783,60.15730111,NA,2.851375125,NA,0.113350542,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,10,5,Forest,extrapolated,Bukit 12,sunrise,NA,-7.315856584,44.68507549,NA,4.830196455,NA,4.948256966,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,10,5,Forest,extrapolated,Bukit 12,sunset,NA,-7.315856584,60.15730111,NA,2.713458438,NA,0.071550889,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,11,0.1,Forest,extrapolated,Bukit 12,sunrise,NA,-12.33084193,47.06900453,NA,2.670860612,NA,0.065637087,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,11,0.1,Forest,extrapolated,Bukit 12,sunset,NA,-12.33084193,64.0823724,NA,1.2909611,NA,0.004154247,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,11,2,Forest,extrapolated,Bukit 12,sunrise,NA,-7.712035503,47.06900453,NA,4.790389231,NA,6.822228312,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,11,2,Forest,extrapolated,Bukit 12,sunset,NA,-7.712035503,64.0823724,NA,2.236245039,NA,0.031949799,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,11,5,Forest,extrapolated,Bukit 12,sunrise,NA,-7.375330876,47.06900453,NA,4.550875208,NA,3.132230153,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,11,5,Forest,extrapolated,Bukit 12,sunset,NA,-7.375330876,64.0823724,NA,2.185188438,NA,0.025527728,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,12,0.1,Forest,measured,Bukit 12,sunrise,NA,-12.36593528,49.20113708,18.0799002,2.50762527,NA,0.048226416,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,12,0.1,Forest,measured,Bukit 12,sunset,NA,-12.36593528,NA,18.0799002,NA,NA,NA,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,12,2,Forest,measured,Bukit 12,sunrise,NA,-7.938549222,49.20113708,1.687705843,4.420619498,NA,3.262782505,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,12,2,Forest,measured,Bukit 12,sunset,NA,-7.938549222,NA,1.687705843,NA,NA,NA,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,12,5,Forest,measured,Bukit 12,sunrise,NA,-7.434805168,49.20113708,-3.439095342,4.39080942,NA,2.62293148,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,12,5,Forest,measured,Bukit 12,sunset,NA,-7.434805168,NA,-3.439095342,NA,NA,NA,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,13,0.1,Forest,extrapolated,Bukit 12,sunrise,NA,-11.92048496,51.83371623,NA,2.366239697,NA,0.035812089,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,13,0.1,Forest,extrapolated,Bukit 12,sunset,NA,-11.92048496,51.23126898,NA,2.41689117,NA,0.039636328,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,13,2,Forest,extrapolated,Bukit 12,sunrise,NA,-7.693810179,51.83371623,NA,4.105641827,NA,1.656168053,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,13,2,Forest,extrapolated,Bukit 12,sunset,NA,-7.693810179,51.23126898,NA,4.198561411,NA,2.011860575,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,13,5,Forest,extrapolated,Bukit 12,sunrise,NA,-6.815061345,51.83371623,NA,4.271682748,NA,1.885822367,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,13,5,Forest,extrapolated,Bukit 12,sunset,NA,-6.815061345,51.23126898,NA,4.364954043,NA,2.28506893,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,14,0.1,Forest,extrapolated,Bukit 12,sunrise,NA,-11.47503464,55.04466285,NA,2.17491668,NA,0.024340735,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,14,0.1,Forest,extrapolated,Bukit 12,sunset,NA,-11.47503464,47.70624743,NA,2.81450989,NA,0.087483871,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,14,2,Forest,extrapolated,Bukit 12,sunrise,NA,-7.449071135,55.04466285,NA,3.693740817,NA,0.683355996,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,14,2,Forest,extrapolated,Bukit 12,sunset,NA,-7.449071135,47.70624743,NA,4.846192791,NA,7.604498738,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,14,5,Forest,extrapolated,Bukit 12,sunset,NA,-6.195317522,47.70624743,NA,5.285591148,NA,13.47268931,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,14,5,Forest,extrapolated,Bukit 12,sunrise,cicada,-6.195317522,55.04466285,NA,4.075488011,6.886321738,1.155813972,476,688.4965,18.65,10.35,0.0017264,0.7033,19.35170514,0.570941788
BF1,15,0.1,Forest,extrapolated,Bukit 12,sunrise,NA,-11.02958432,54.22874145,NA,2.34480295,NA,0.034486169,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,15,0.1,Forest,extrapolated,Bukit 12,sunset,NA,-11.02958432,47.01292113,NA,3.00292122,NA,0.129324345,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,15,2,Forest,extrapolated,Bukit 12,sunrise,NA,-7.204332092,54.22874145,NA,3.908220538,NA,1.046324556,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,15,2,Forest,extrapolated,Bukit 12,sunset,NA,-7.204332092,47.01292113,NA,5.064373603,NA,11.674305,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,15,5,Forest,extrapolated,Bukit 12,sunrise,NA,-5.5755737,54.22874145,NA,4.623971824,NA,3.270162427,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,15,5,Forest,extrapolated,Bukit 12,sunset,NA,-5.5755737,47.01292113,NA,5.91910997,NA,43.67205434,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,16,0.1,Forest,measured,Bukit 12,sunrise,NA,-10.584134,50.98894428,10.29703127,2.780169579,NA,0.085267359,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,16,0.1,Forest,measured,Bukit 12,sunset,NA,-10.584134,NA,10.29703127,NA,NA,NA,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,16,2,Forest,measured,Bukit 12,sunrise,NA,-6.959593048,50.98894428,-5.152109769,4.527392085,NA,3.709231264,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,16,2,Forest,measured,Bukit 12,sunset,NA,-6.959593048,NA,-5.152109769,NA,NA,NA,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,16,5,Forest,measured,Bukit 12,sunrise,NA,-4.955829877,50.98894428,-16.91947037,5.919793456,NA,47.61286744,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,16,5,Forest,measured,Bukit 12,sunset,NA,-4.955829877,NA,-16.91947037,NA,NA,NA,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,17,0.1,Forest,extrapolated,Bukit 12,sunrise,NA,-11.155812,46.24713373,NA,3.066344751,NA,0.151648439,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,17,0.1,Forest,extrapolated,Bukit 12,sunset,NA,-11.155812,50.52197015,NA,2.675313755,NA,0.068640467,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,17,2,Forest,extrapolated,Bukit 12,sunrise,NA,-7.213323535,46.24713373,NA,5.07967485,NA,11.54892006,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,17,2,Forest,extrapolated,Bukit 12,sunset,NA,-7.213323535,50.52197015,NA,4.410132127,NA,2.867507491,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,17,5,Forest,extrapolated,Bukit 12,sunrise,NA,-5.37826778,46.24713373,NA,6.412904454,NA,138.5547809,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,17,5,Forest,extrapolated,Bukit 12,sunset,NA,-5.37826778,50.52197015,NA,5.589907985,NA,25.82064889,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,18,0.1,Forest,extrapolated,Bukit 12,sunrise,NA,-11.72749,42.94932065,NA,3.198381389,NA,0.197261158,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,18,0.1,Forest,extrapolated,Bukit 12,sunset,NA,-11.72749,46.94119097,NA,2.851518195,NA,0.097699782,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,18,2,Forest,extrapolated,Bukit 12,sunrise,NA,-7.467054021,42.94932065,NA,5.37181987,NA,20.9009491,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,18,2,Forest,extrapolated,Bukit 12,sunset,NA,-7.467054021,46.94119097,NA,4.76961404,NA,5.985158542,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,18,5,Forest,extrapolated,Bukit 12,sunrise,NA,-5.800705683,42.94932065,NA,6.598569941,NA,215.4306157,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,18,5,Forest,extrapolated,Bukit 12,sunset,NA,-5.800705683,46.94119097,NA,5.873640542,NA,48.68435458,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,19,0.1,Forest,extrapolated,Bukit 12,sunrise,NA,-12.29916801,41.55062832,NA,3.160725068,NA,0.181996665,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,19,0.1,Forest,extrapolated,Bukit 12,sunset,NA,-12.29916801,44.05950231,NA,2.953215883,NA,0.119591479,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,19,2,Forest,extrapolated,Bukit 12,sunrise,NA,-7.720784508,41.55062832,NA,5.365729583,NA,20.37919422,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,19,2,Forest,extrapolated,Bukit 12,sunset,NA,-7.720784508,44.05950231,NA,5.001593412,NA,9.573697501,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,19,5,Forest,extrapolated,Bukit 12,sunrise,NA,-6.223143586,41.55062832,NA,6.445601696,NA,165.6034829,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,19,5,Forest,extrapolated,Bukit 12,sunset,NA,-6.223143586,44.05950231,NA,6.014238981,NA,68.16638371,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,20,0.1,Forest,extrapolated,Bukit 12,sunrise,NA,-12.87084601,41.00657724,NA,3.059263142,NA,0.147695715,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,20,0.1,Forest,extrapolated,Bukit 12,sunset,NA,-12.87084601,43.36194049,NA,2.873468478,NA,0.101460432,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,20,2,Forest,extrapolated,Bukit 12,sunrise,NA,-7.974514995,41.00657724,NA,5.241021131,NA,15.54591632,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,20,2,Forest,extrapolated,Bukit 12,sunset,NA,-7.974514995,43.36194049,NA,4.91244457,NA,7.861937498,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,20,5,Forest,extrapolated,Bukit 12,sunrise,NA,-6.64558149,41.00657724,NA,6.173857711,NA,98.61263129,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,20,5,Forest,extrapolated,Bukit 12,sunset,NA,-6.64558149,43.36194049,NA,5.789785401,NA,44.65782683,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,21,0.1,Forest,extrapolated,Bukit 12,sunrise,NA,-13.44252401,NA,NA,NA,NA,NA,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,21,0.1,Forest,extrapolated,Bukit 12,sunset,NA,-13.44252401,42.68725392,NA,2.799135976,NA,0.087086237,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,21,2,Forest,extrapolated,Bukit 12,sunrise,NA,-8.228245481,NA,NA,NA,NA,NA,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
BF1,21,2,Forest,extrapolated,Bukit 12,sunset,NA,-8.228245481,42.68725392,NA,4.827150623,NA,6.512211901,476,688.4965,18.65,10.35,0.0017264,0.7033,NA,NA
